Country,ISO_Code,Level,GDLCODE,Region,"2018"
"Venezuela","VEN","Subnat","VENr202"," Region Zuliana",89.9
"Venezuela","VEN","Subnat","VENr110","Amacuros Delta Federal Territory",
"Venezuela","VEN","Subnat","VENr102","Amazonas Federal Territory",
"Venezuela","VEN","Subnat","VENr103","Anzoategui",
"Venezuela","VEN","Subnat","VENr104","Apure",
"Venezuela","VEN","Subnat","VENr105","Aragua",
"Venezuela","VEN","Subnat","VENr106","Barinas",
"Venezuela","VEN","Subnat","VENr107","Bolivar",
"Venezuela","VEN","Subnat","VENr108","Carabobo",
"Venezuela","VEN","Subnat","VENr109","Cojedes",
"Venezuela","VEN","Subnat","VENr111","Falcon",
"Venezuela","VEN","Subnat","VENr101","Federal District",
"Venezuela","VEN","Subnat","VENr112","Guarico",
"Venezuela","VEN","Subnat","VENr113","Lara",
"Venezuela","VEN","Subnat","VENr114","Merida",
"Venezuela","VEN","Subnat","VENr115","Miranda",
"Venezuela","VEN","Subnat","VENr116","Monagas",
"Venezuela","VEN","Subnat","VENr117","Nueva Esparta",
"Venezuela","VEN","Subnat","VENr118","Portuguesa",
"Venezuela","VEN","Subnat","VENr119","Sucre",
"Venezuela","VEN","Subnat","VENr120","Tachira",
"Venezuela","VEN","Subnat","VENr121","Trujillo",
"Venezuela","VEN","Subnat","VENr124","Vargas",
"Venezuela","VEN","Subnat","VENr122","Yaracuy",
"Venezuela","VEN","Subnat","VENr123","Zulia",
"Vietnam","VNM","National","VNMt","Total",73.9
"Vietnam","VNM","Urb/rur","VNMtu","Urban",84.8
"Vietnam","VNM","Urb/rur","VNMtr","Rural",68.9
"Vietnam","VNM","Poverty","VNMp1","Poor",39.3
"Vietnam","VNM","Poverty","VNMp0","Nonpoor",78.4
"Vietnam","VNM","Wealth quartiles","VNMw41","Lowest 25%",50.7
"Vietnam","VNM","Wealth quartiles","VNMw42","Second 25%",70.8
"Vietnam","VNM","Wealth quartiles","VNMw43","Third 25%",83.1
"Vietnam","VNM","Wealth quartiles","VNMw44","Highest 25%",90.8
"Vietnam","VNM","Subnat","VNMr104","Central Highlands",68.1
"Vietnam","VNM","Subnat","VNMr106","Mekong River Delta",68.9
"Vietnam","VNM","Subnat","VNMr103","North Central Coast and South Central Coast",71.5
"Vietnam","VNM","Subnat","VNMr102","North East, North West",66.4
"Vietnam","VNM","Subnat","VNMr101","Red River Delta",79.4
"Vietnam","VNM","Subnat","VNMr105","South East",82.6
"Yemen","YEM","National","YEMt","Total",56.4
"Yemen","YEM","Urb/rur","YEMtu","Urban",81.5
"Yemen","YEM","Urb/rur","YEMtr","Rural",45.0
"Yemen","YEM","Poverty","YEMp1","Poor",26.9
"Yemen","YEM","Poverty","YEMp0","Nonpoor",75.8
"Yemen","YEM","Wealth quartiles","YEMw41","Lowest 25%",20.7
"Yemen","YEM","Wealth quartiles","YEMw42","Second 25%",47.8
"Yemen","YEM","Wealth quartiles","YEMw43","Third 25%",69.7
"Yemen","YEM","Wealth quartiles","YEMw44","Highest 25%",87.4
"Yemen","YEM","Subnat","YEMr102","Abyan, Aden (town and countryside), Lahej, Ad Dali (Al Dhalih)",67.1
"Yemen","YEM","Subnat","YEMr104","Beida (Al Bayda), Dhamar, Raimah",48.1
"Yemen","YEM","Subnat","YEMr107","Hajja, Sada, Amran (Omran)",41.2
"Yemen","YEM","Subnat","YEMr108","Hodeida (Al Hudaydah), Mahweit (Al Mahwit)",45.1
"Yemen","YEM","Subnat","YEMr101","Ibb",57.0
"Yemen","YEM","Subnat","YEMr106","Jawf, Hadramet, Shabda (Shabwah), Marib, Mohra (Al Mahrah)",72.3
"Yemen","YEM","Subnat","YEMr103","Sana a (capital; Al Amana), Sana a (governorate)",75.5
"Yemen","YEM","Subnat","YEMr105","Taiz",54.0
"Zambia","ZMB","National","ZMBt","Total",36.2
"Zambia","ZMB","Urb/rur","ZMBtu","Urban",54.7
"Zambia","ZMB","Urb/rur","ZMBtr","Rural",22.6
"Zambia","ZMB","Poverty","ZMBp1","Poor",22.5
"Zambia","ZMB","Poverty","ZMBp0","Nonpoor",70.7
"Zambia","ZMB","Wealth quartiles","ZMBw41","Lowest 25%",11.7
"Zambia","ZMB","Wealth quartiles","ZMBw42","Second 25%",21.8
"Zambia","ZMB","Wealth quartiles","ZMBw43","Third 25%",39.2
"Zambia","ZMB","Wealth quartiles","ZMBw44","Highest 25%",72.2
"Zambia","ZMB","Subnat","ZMBr101","Central",33.0
"Zambia","ZMB","Subnat","ZMBr102","Copperbelt",52.2
"Zambia","ZMB","Subnat","ZMBr103","Eastern",27.1
"Zambia","ZMB","Subnat","ZMBr104","Luapula",24.5
"Zambia","ZMB","Subnat","ZMBr105","Lusaka",56.5
"Zambia","ZMB","Subnat","ZMBr107","North-Western",29.7
"Zambia","ZMB","Subnat","ZMBr106","Northern",23.6
"Zambia","ZMB","Subnat","ZMBr108","Southern",33.1
"Zambia","ZMB","Subnat","ZMBr109","Western",18.4
"Zimbabwe","ZWE","National","ZWEt","Total",45.8
"Zimbabwe","ZWE","Urb/rur","ZWEtu","Urban",66.4
"Zimbabwe","ZWE","Urb/rur","ZWEtr","Rural",35.2
"Zimbabwe","ZWE","Poverty","ZWEp1","Poor",31.9
"Zimbabwe","ZWE","Poverty","ZWEp0","Nonpoor",69.8
"Zimbabwe","ZWE","Wealth quartiles","ZWEw41","Lowest 25%",21.8
"Zimbabwe","ZWE","Wealth quartiles","ZWEw42","Second 25%",36.6
"Zimbabwe","ZWE","Wealth quartiles","ZWEw43","Third 25%",50.5
"Zimbabwe","ZWE","Wealth quartiles","ZWEw44","Highest 25%",74.5
"Zimbabwe","ZWE","Subnat","ZWEr110","Bulawayo",73.0
"Zimbabwe","ZWE","Subnat","ZWEr109","Harare",64.1
"Zimbabwe","ZWE","Subnat","ZWEr101","Manicaland",40.7
"Zimbabwe","ZWE","Subnat","ZWEr102","Mashonaland Central",35.8
"Zimbabwe","ZWE","Subnat","ZWEr103","Mashonaland East",41.6
"Zimbabwe","ZWE","Subnat","ZWEr104","Mashonaland West",42.3
"Zimbabwe","ZWE","Subnat","ZWEr108","Masvingo",39.9
"Zimbabwe","ZWE","Subnat","ZWEr105","Matebeleland North",32.1
"Zimbabwe","ZWE","Subnat","ZWEr106","Matebeleland South",41.7
"Zimbabwe","ZWE","Subnat","ZWEr107","Midlands",44.3
